label,review
0.0,"Worst movie ever. What the hell was this? Watch the animated series, it's way better."
0.0,"Horrible, horrible film. Please do not waste your time with this garbage."
0.0,worst movie I have ever SEEN
0.0,Disgraceful adaption of one of my favorite shows of all time. Made a Rotten Tomatoes account just to give this movie the terrible review it deserves. Hope to see a movie that does the original master piece true justice someday.
0.0,"A Goddamn disgrace to the animated Nickelodeon blockbuster series. M. Night Shyamalan took a big shit on 'Avatar' and then finished it off by letting every bender attack others with CGI farts! The only pluspoint is that this movie has ended your career, Shyamalan!"
0.0,"The Last Airbender, is a terrible movie that shows, how bad M. Night Shaymalan has really, REALLY, gone downhill. There's a lot of plot holes, and so far, this is THE WORST movie I have ever seen and, it's the only movie I have ever walked out on."
0.0,"Just terrible. So many missed opportunities. The director idea for the film didn't help. He got us with his ""I took just the best from the series and made it better"".Well... it doesn't seem to me."
0.0,This almost like the tv show yes they did leave out some thing it is a good flim
0.0,"Unless you have not seen the original series, you may find this enjoyable. But the overall terrible acting is enough to make you still find it distasteful."
0.0,This truly is the worst film I have ever seen in my entire life
0.0,ahahahahahahawtfoh ok
0.0,"Es terrible, pierde toda la escencia de la serie, efectos buenos en movimientos terribles, el control de los elementos simplemente nefasto, personajes planos 0 emoci¨®n y una pesadilla mirarla completa"
0.0,"Awful, yet hilariously entertaining, but I can't imagine how much more painful it was for fans of the show."
0.0,this is a great piece of shit :D
0.0,One of the worst movies ever made.
0.0,This movie was completely unnecessary.
0.0,Can there be a rating lower than zero stars? Because that's how bad this movie is.
0.0,"Terrible movie, I've seen every single episode of the TV series and the movie compared to the series is just terrible. The movie is just a piece of turd in my opinion"
0.0,Life lesson for Shyamalan. If you don't like something don't direct the movie.
1.0,"I am not an anime junkie (yes, I said it) and my children and I loved this movie (thus not making any comparison whatsoever) and have been sorely disappointed since its release not have a second one."
0.0,This film is very terrible. Do not see it or anything else from M. Night Shyamalan.
0.0,Horrible movie. Bad actors. Bland and trite dialogue. The only pro is its sub par special effects and action scenes. The worst movie I have ever watched in my entire life.
0.0,This movie is beyond mediocre scale.
0.0,A poor live-action representation of a great animated series
0.0,A true fan of the series would almost think this was a parody.
0.0,"I can crap on film, run the shit riddled film through a projector and turn out a better movie than this. I may even be praised for this multi-leveled artistic statement on the current state of Hollywood ideas."
0.0,"What were they thinking?! Shyamalan left so much out, and changed things that didn't have to be changed. A disgrace to a great tv show."
0.0,Depressing to watch. One of the worst adaptations ever.
0.0,"M night Shyamalan takes the excellent animated series he's adapting... And utterly wrecks any opportunity he could've have by bundling up the first season, having only expository dialogue, Dull action scenes and hopelessly wooden performances from the cast"
0.0,"It is quite literally the worst movie of all time. Not only is the film a pileof puke, it desecrates on beautiful source material. The original animated series is possibly the greatest animated series of all time."
0.0,This movie was just...not even interesting at all. It felt very dragged out and tiring.
0.0,Worst movie ever complete trash
0.0,this movie is a disgrace to the original show. but even if you havn't seen the show this movie is just awful. all exposition. shit sandwich
0.0,It's unfortunate that I can't give it 0 stars.
0.0,"This movie was down right bad, the special effects were cool, but that's it as this movie has a combination of bad acting, bad writing, and the finished product is a movie that makes us question the very existence of the film."
0.0,Why do you bother making this film Shyamalan....
1.0,this movie was great
0.0,disappointing movie. it has a bad plot and is just awful.
0.0,Everything about this movie is wrong. No resemblance to the animated series. It should have no stars if it was an option!
0.0,M Night Shamalamadingdong literally took a dump on the best kids TV show of all time and best animated TV show EVER. SMH
0.0,Even if you don't watch the show you'll barf in your popcorn bag before the film even ends. (D-)
0.0,"One of the worst movies ever made, though not in an unintentionally funny way."
0.0,The absolute worst movie ever to exist.
0.0,It's a disgrace that it wasn't incredible as the source material given was flawless. I hope no one judges the flawless material by this awful abomination.
0.0,Childhood ruined and they don't even say aang right in the movie like they do in the show?~'
0.0,One of the worst movies ever made and the worst thing is that it was made by a critically acclaimed director
0.0,"I saw this before the cartoon series, and thought it was... Less than good. After watching the cartoon series, I realized that this is just terrible. That half a star is for making me smile because of how dumb and goofy some of the acting is."
0.0,only if i could give it -5 stars
0.0,It's pretty terrible
0.0,All that water in the movie....it came from my eyes.
0.0,Easily one of the worst movies ever made
0.0,"The beats are all there from the incredible show, but there is no impact whatsoever. It's beyond boring."
0.0,"What made me most upset about this movie was not the acting or the storyline, it was the fact that even with a tv show as source material, the pronunciation of 90%+ of the names was wrong. His name was Aang, with a long A sound, not Ong."
1.0,Great movie! Love the history!
0.0,it made gili look great
0.0,The worst movie of all time. Disgrace to the show and many people's childhood's.
0.0,There goes my childhood.
0.0,"Terrible acting, an overabundance of exposition, terribly filmed action, this movie is an absolute disgrace to it's source material."
0.0,Fuck this movie. Shamalamadingdong destroyed arguably the best animated tv show of all time. Some of the worst acting ever. Why was this movie made.
0.0,"The worst possible adaption to a TV animated series EVER! As a stand alone film it is bad... but considering that the source material is seriously one the best animated series of all time, is truly tragic!"
0.0,I feel sad to think that this movie was made.F
0.0,I expected a little more out of this. Though entertaining I found a lot of parts to be very cheesy and badly acted. I like the concept behind the story but thought they didnt use its full potential.
0.0,"Horrible movie. For the people that have seen the cartoon, this is a disgrace."
0.0,............................................... WHY?
0.0,"Featuring sloppy editing, weak performances, and laughably bad dialogue, there is no character or plot development to be found in The Last Airbender, as writer-director M. Night Shyamalan totally butchers the fascinating source material that inspired the film."
0.0,"It sucks, don't have to explain."
0.0,"The worst movie ever, don't waste time watching this."
0.0,"Positively awful. AWFUL. AW. FUL. The acting is TERRIBLE. The special effects SUCK. The 3D is nauseatingly ATROCIOUS. Here's a scene from a movie: a girl drops a ball of water on her brother's head. When the camera cuts to him, he's not wet. Yeah. That's an actual scene from this movie."
0.0,"It is quite possibly the worst movie i have ever seen. The acting is dreadful, the fight choreography is drawn out and boring, the visual effects are just as bad as the aliens in ""Signs,"" and finally it is quite possibly the worst adaptation of one of the greatest television shows of all time."
0.0,"NO. NO. NO. NO. NO. NO. WHY? WHY? WHY? WHY? WHY? WHY? And that is my review for ""The Last Airbender"". Thank you for reading."
0.0,I wanted to like this movie; but it got EVERYTHING WRONG!
0.0,"This movie was so bad on so many levels. If you're a fan of the show, do yourself a favor and never watch this."
0.0,I wish i could give it 0.0!
0.0,Me and my dad fell asleep watching the movie and we both have insomnia LOL!!!
0.0,This the worst disgrace to the Avatar franchise the world has ever seen. And possibly the worst movie adaptation in the history of the universe and will be for all eternity.
0.0,A horrid film. Probably one of the worst ever.
0.0,An hour and half crapfest
0.0,The cartoon was so much better I did not like the movie
0.0,GEEZ!!!! This Movie Can't Get Much Worse!! How could Shylaman have even been trying?! He may have just been trying to pull a prank on the Avatar fans!
0.0,"One of the worst movies I've ever seen, both as someone who loved the Avatar series, and as a movie in general. Just horrible."
0.0,I loved the idea of a movie about my favorite TV series but I hated the actual movie. The whole film was just a sloppy mess from start to finish. It was forgettable and boring!
0.0,"I gave this a half star because RT wouldn't let me give it 0 stars. Probably the worst movie I have ever seen in my life. Never have I had no expectations, expecting it to be awful and actually be even more disappointed than I thought I would be. Good Job Shamalamadingdong... You surprised me!"
0.0,"Just plain terrible. The cartoon had more life in a single segment between commercial breaks than this horrible concoction had in its entirety. I could go on and on about this, but it's really not worth the time."
0.0,Disgrace to the original series
0.0,they would have made more money by showing the cartoon in theater
0.0,"Really bad acting, and poor representation of the excellent TV show, but some cool waterbending effects."
0.0,Roses are redViolets are blueI didn't like itAnd neither should you
0.0,This movie is why I lay awake at night.
0.0,A slap in the face to all fans of the tv show.
0.0,"The Last Airbender is the worst adaptation of all time. From the terrible effects to the awful acting, this is an utter insult to the better and funnier show. Thanks a lot, Shyamalan."
0.0,"I saw the absolutely incredible tv show that this movie completely disgraces, it's a terrible adaptation but an even worse movie."
0.0,worst movie I've ever seen
0.0,This movie ruined my childhood.
0.0,they should have minus star ratings for such movie. half star seems 4 stars too much.
0.0,"Would've been another director, the movie could've been better. Way better."
0.0,0%----------3.0 - Shaun Toub2.5 - Dev Patel2.5 - Nicola Peltz1.0 - Aasif Mandvi1.0 - Jackson Rathbone1.0 - Cliff Curtis0.5 - Noah Ringer
1.0,"Great film. Don't listen to people that didnt like it. most are just jumping on the ""the last airbender sucked"" waggon"
0.0,Watched it hated it. loved the series
0.0,Sooooooo bad. This movie took 30 seconds to suck.
0.0,What a disapointment
0.0,Took a giant shit on my childhood.
0.0,"Miscast or misdirected, it's definitely missing a lot."
0.0,An insultingly bad film to not only fans of the show (which I'm not) but to viewers in general.
0.0,good movie... random dog beast thing was weird
0.0,"A sick, disgusting, and shameful adaptation to an incredible show; not only fails as an adaptation, but as a film on its own. I recommend that this film should be used as your fuel source for your fire place!"
0.0,Possibly a crime against humanity?
0.0,"M Night presents his greatest twist yet, a movie you'd expect to be good dressed up as a sloppy mess of cinematic diarrhea"
0.0,"Some fun action, but that is it. The movie is exactly what the critic consensus says."
0.0,"It's bad if you haven't seen the show. If you have, it might make you want to hurt someone."
0.0,"It just fails at every level, even on visual entertainment. Maybe M. Night Shamalayn should retire..."
0.0,A piece of cinematic garbage.
0.0,"The movie sucked. I was a huge fan of the show so I just had to see it, but it was poorly made, boring, and one of the worst movies I have ever seen"
0.0,Horrible is the word!
0.0,"Man, this was a waste of time."
0.0,"""I always have some European sensibilities to my movies, Hitchcock and Kubrick are my teachers, my films are too stilted for Americans"" - M. Night Shyamalan"
0.0,"Terrible, basically unwatchable"
0.0,"Congrats, Shyamalan, and your cast, and everybody who did the CGI for this film. You all managed to ruin a beautiful childhood cartoon favorite."
0.0,This is by far one of the worst movies ever. M. Night is done. No more awful movies that waste my time. Worth Watching? No just NO!
0.0,"Terribly scripted and filled with dull, lifeless performances, The Last Airbender is an endlessly tedious and embarrassingly executed film that proves to be perhaps M. Night Shyamalan's greatest misstep."
0.0,"13%Its imagery and special effects are somewhat neat, but Shyamalan's ""The Last Airbender"" will insult audiences everywhere, including non-fans of the show, with its bland script, deadly pacing, and careless acting."
0.0,This movie sucked... That's all you have to say.
0.0,One the worst adaptations of its source material
0.0,"This movie sucks, but it did not ruin the tv series at least. I don't think I could ever watch it again. If I do, there's something wrong with me."
0.0,Because I can't figure out how to do zero stars.
0.0,Worst movie even if you have not watched the show
0.0,"Based on the beloved show, $150 million, many producers... what could go wrong? Oh yeah, the devil who made... Devil."
0.0,Movie really good Shyamalan really brought bending to the real world. Beginning of movie went by to quickly though
0.0,"Please watch the show first before (or NEVER) watching this horrible ""adaptation"" movie."
0.0,Dumb had to force too finish.
0.0,"Appalling. The Last Airbender is one of the worst and laughable movie experiences anyone can wish for. I'm simply amazed how bad this movie is, and curious to know what M. Night Shyamalan was thinking during the production."
0.0,It was terrible The cartoon was a thousand times better. S kept less than 10% of it. Everything was changed I truly hated it I almost walked out the movie.
0.0,Never changed my review after I ACTUALLY saw this movie. I'm not going to even start on how horrible it was. I can't believe I had 5 stars because I wanted to see it so badly but now it barely get 1/2 a star.
0.0,terrible this movie needs to go to hell
0.0,This movie never happened.
0.0,"Not for fans of the show that's for sure. They couldn't even get the names, plot, humor, concepts, title, or story correct. Not even the bending was correct. I wanted this to be done in live action but I am afraid that shaam-a-lama-ding-dong blew it for us all."
0.0,Shame on you Shamalyn. This is the main film that has ruined your career and any future avatar films.
0.0,"Sadly it didn't do the cartoon any justice. What's up with those mispronunciations? Oh lord, why did you do this to us M Night Shtupidman???"
0.0,Trash. What horrible trash. I hate this stupid movie's guts. I really do. >:/
0.0,"What a mess. The casting is horrible, the story is poorly written, and please don't get me started on the acting and dialogues.. And I used to love Shyamalan."
0.0,There is probably one redeeming act for this thing and that is the special effects. Everything else is shamefull and forgettable
0.0,Do I even need to say anything about this movie? No. It speaks for itself.
0.0,"Some decent effects here, and a potentially decent story, but the whole thing is just ruined by the execution of it.I'm not convinced by the casting ( it's got too many kids cast in it), it also fails to convince as a fantasy movie,"
0.0,"Not really sure what M. Night was watching when he had the idea to make this movie, but it certainly wasn't Avatar: The Last Airbender. He must have really gone out of his way to make an amazing TV series into this crap movie."
0.0,"If I could give this movie a negative number of stars, I would."
0.0,how can someone screw this awesome story so much like that? i think only good thin is art direction of environment and some 3d effects thats all.. bad acting bad script
0.0,"the Eber Island Players version of "" the boy in the iceberg"" was a better representation of the series. it has 1/2 a star because it at least got the name right ( and i cant say 0 stars)"
0.0,A horrible movie. There's nothing else I can say to describe it.
0.0,"This is only every worth watching with Riftracks, and then it is only good once."
0.0,I watched the animated tv show and it was exciting but this is the worst movie ever. The special effects you can tell its fake.
0.0,Destroys the heart of the story in favor of unemotional exposition and explanation throughout the entire film.
0.0,"One man is on a journey, to destroy the four nations of earth, wind, fire and air in this badly written, poorly directed, terribly edited, and awfully acted adaptation of the beloved franchise, and his name is director M. Night Shyamalan"
0.0,Loads of potential that is totally waisted.
0.0,Hey kids you know that fantastic cartoon that you all remember well the movie we are making is being directed by that ass hat M. Night Shyamalan.
0.0,"If you took a handful of inebriated college kids after a wild party and had them reenact some scenes from the Airbender show, it would look like Empire Strikes Back compared to this movie. Neither has respect for its source material nor the viewers themselves."
0.0,"M. Night, you suck at making movies lately."
0.0,This movie just extremely disappointed me.
0.0,The Worst Movie I Ever Seen.Fell Asleep On The First 30 Minutes.F
1.0,I loved this movie it was so right the special effect were off the hook can't wait to see the squeals
0.0,"Being a person who has watched and marvelled at the great storytelling and voice acting talents of the animated source material, I can truly say that this movie is probably the greatest insult to the beloved Avatar: The Last Airbender franchise."
0.0,With wooden acting and not crapy dialogue this is not one to waste your time on. Even with strong lore this movie fails
0.0,This was the worst movie I have ever seen
0.0,One of the worst movies i have ever seen at the cinemas. Dont understand why it was even made waste of money making it and time
0.0,The film that ended a director's career.......
0.0,Just watch the show.
0.0,"If i could give it a 0/5 I would, terrible movie, boring characters with bad acting. the tv series was so much better, the comedy and humor from the tv show is all lost amidst annoying characters. by far the worst movie I have ever seen"
0.0,"Bewilderingly bad, I would have been more lenient had The Last Airbender not been based off such a wonderful, beloved source. But for now ... welcome to Lake Laogai."
0.0,Worst movie ever. It ruined the best TV show as well as my childhood.
0.0,I only saw the show a few times but I can tell this is the worst adaptation ever of the show. F
0.0,If I could give it a zero I would
0.0,"I used to LOVE this show when I was younger, can't wait until the movie comes out!"
1.0,Would love to see more
0.0,Garbage. Worst movie I have ever seen
0.0,"This movie is pure ass. The action? Ass. The acting? Total ass. The special effects? Slightly less than ass. The cartoon is great, but this is just awful... Stupid Shyamalan..."
0.0,Worst movie of 2010...
0.0,"Worst acting, bad story telling."
0.0,"I was excited to see one of my favourite tv shows brought to life on the big screen, but what I got was the worst adaptation I have seen"
0.0,Horrible movie. Nuff said.
0.0,well this movie is better than the animated show.
0.0,"Never saw the show, maybe that's better."
0.0,"Terribly made, cheesy dialogue, awful acting and disappointing direction, The Last Airbender is no doubt Shyamalan's worst film"
0.0,The Hopefully Last Airbender.
0.0,it sucked. nothing else to be said. if they could mess something up they did.
0.0,No stars absolutely awful
0.0,This is actually the only movie by M. Night Shyamalan that I really did not like; however this movie does have some good things about it
0.0,Where would we begin to describe this shit?
1.0,This was a disgrace to the last airbender and was just terrible
0.0,"The worst film of all time. It deserves no stars, but I can't do that."
1.0,"I enjoyed the Last Airbender movie and can't wait to see the second one and third. I want to know why all the only reviews posted on here are negative ones, I liked the storyline and the mystical nature of the film. Why is it taking so long to come out with the sequel's?"
0.0,"When it comes to spoiling something really good, Shyamalan is the very best, with that guy spoiling humanity with an apple as a close second."
0.0,"It took everything good about the show it's based on and destroyed it. If I had to choose between watching this movie and going into a coma, is choose the coma."
0.0,"It may be without a doubt, the worst adaptation ever since Dragonball Evoultion, but as a standalone movie, it still sucks, delivering horrible acting, ludocrous direction, and a story that's completely incomprehensible, besides of ignoring its popular source material."
0.0,One of the worst film I've ever seen.
0.0,Best movie... Just kidding this movie sucks. The same drunk people who wrote after earth also wrote this
0.0,One word review: Awful
0.0,"Hey cool this thing works with facebook now! ... Oh and the movie's script rushes through the show and passes up some of the best scenes in the show in an attempt to pump up the action, but ultimately fell flat. Pretty hard."
0.0,"I want to have my eyes and ears surgically removed to ensure that I never have to see or hear this failed abortion of a ""film"" again."
0.0,I wish there was a negative rating I could give. Never have I seen such bad acting and disrespect for source material than with another M. Night Shyamalan disaster of a movie.
1.0,Loved this movie and dont understand how so many people didnt like it. Im hoping they go against the reviews and make a number 2 anyways! Cant wait to see it!
0.0,horrible movie...should never had existed
0.0,taking a streaming shit on a far superior source material is never good for ones career.
0.0,Fuck-up lord Shyamalan does it again! Why isn't this dude out of Hollywood already?
0.0,"Almost like a spit in the face to fans of Shamaylan and Avatar fans alike, The Last Airbender treats its characters and story poorly with less doing and more talking, even if its effects are a little decent."
0.0,"Complete crap that pays no respect to the excellent tv show it's based off of. Wooden acting, dull boring characters, far too much exposition and just plain boring."
0.0,"A huge fan of the original cartoon, so wanted to like this. You cannot change names and backgrounds this much. I understand items have to adapt, but this did now work."
0.0,A sea urchin could have directed a better movie. Absolutely terrible.
0.0,One word: STUPID!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
0.0,-_- Really? THIS IS A BIG F YOU TO THE CARTOON SERIES AND FANS OF IT!
0.0,"An astonishingly stupid, witless, and dour affair with absolutely nothing to recommend."
0.0,What a waste of time. Don't use a second in your life watching this crap.
0.0,There should be a way to give this zero stars.
0.0,"I expected how bad it was, and I was right.Lousy acting, terrible script, cheap effects."
0.0,is there a no star rating? it's so bad. I feel sorry for the actors that signed onto this travesty.
0.0,DAMN YOU SHYAMALAN!!!!!!!!!!
0.0,Is there anything lower than half of a star? I am not exaggerating when I say it was the most disappointing movie experience of my life. It literally made my 10 year old sister cry.
0.0,I really can't say anything about this film that hasn't already been said. It's horrible! Don't watch it! (1%)
0.0,"This is possibly the worst anime adaption I have ever seen, or possibly the worst film I've ever seen. ever. M Night Shyamalan has forever ruined the avatar series for me."
0.0,"WTF Terrible acting, terrible ""air"" fighting, poorly directed and it's just a waste of time to watch it. I can't believe I thought this was going to be a great movie ????????????????"
0.0,"waste of time, the screenplay is bad, camera work is shaky, action scenes are awful.."
0.0,"Some visuals were ok, but for the most part, it's an insult to the Avatar franchise..."
0.0,"There is no excuse for how bad this movie is. The acting is wooden as a fence, the effects are bland and unoriginal, and the direction is just about as used as an appendix. Also, reading exposition does not make a movie!"
0.0,"If I could give it a negative Infinity, the movie would still not deserve such a high score."
0.0,"OMG I LOVE THIS MOVIE, said no one ever. I didn't finish the movie, that's how terrible the movie is."
0.0,Shyamalan showcases his laziness here. He obviously did not watch the show before making this movie. Completely disrespectful to the source material.
0.0,"Not everybody is white, gays."
0.0,"amazing animated series with so much going for it, but this movie is probably the worst movie i have ever seen and should be burnt and never seen again, horrible acting, horrible directing, horrible effects....oh did i mention its horrible?"
0.0,"ano, tohle je jeste horsi :D"
1.0,"The movie is perfectly on tract with the show and it's characters , I simply love it because I know the TV series and understand it . It is amazing ."
0.0,"Poor Acting, Script, Just Cheese Balls....!"
0.0,9%I've never even watched the show and this movie offends me.
0.0,Character names screwed up beyond belief. Bullcrap
0.0,totally spoiled the name....
0.0,"Soulless, vapid, and terribly acted, directed, written, filmed, and conceived, The Last Airbender is what everyone says it is; a steaming pile of shit."
0.0,An amazing cartoon completely ruined in every manner possible.
0.0,Doesn't even deserve half the star. Terrible acting is all I can say.
0.0,"This movie made me fall asleep in the cinemas. The only movie to do so. Yes, it's THAT bad."
1.0,Loved the movie! I keep waiting for the second one to come out!
0.0,"After you watch it you will say to your self ""what piece of crap did I just watch"" To think the TV show was actually good,but not this - 1.5/10"
0.0,Terrible movie. GET IT RIGHT!!!!
0.0,What a terrible way to adapt a good TV show into an awful film
0.0,Has anyone associated with this actually watched or read the original material? Wow...total crap.
0.0,Que asco de pel¨ªcula
0.0,"Heard lots of bad reviews. Watch it finally. And yes, it is terribly laughable."
0.0,"I wish I could give this a zero out of five. This movie is a complete disgrace to the animated series. Nothing but a mess.How did anyone not look this over and shut this production down? Horrible, all of it."
0.0,"Complete Garbage, a disgrace to the beloved cartoon series"
0.0,Characters are not even close to being like the TV show we all love. The Characters are lame and bland and not to mention terrible actors...sorry but its true. M Night Shyamalan should just stick to horror cause anything else is not his best....definitely represented by this poor excuse for a movie.
0.0,The worst butchering of source material I have ever seen.
0.0,"Horrific acting, pointless story line, everything about this film disappoints, and my heart goes out to all the fans of the television series..."
0.0,"Wow, this film is bad. It's like they spent all the money on pretty graphics instead of good actors....and a good script. And they took out the greatest aspect about the series...the comedy!"
0.0,"What kind of awful crap was this? ""The Last Airbender"" is surely one of the dullest movie ever made in the history of filmmaking. Also, if you have seen this in 3-D, this is probably the worst use of 3-D ever."
0.0,How do mess up the perfect source material?
0.0,Takes the original cartoon and takes a gigantic steaming shit on it. Terrible.
1.0,"Aang mispronounced (10, 13, 14) OWN BLU"
0.0,The worst movie I've ever seen... What a disgrace to everything that is good in this world.
0.0,This movie is a major colossal disappointment! M. Night Shyamalan really f***ed up one of my favorite animated shows by turning it into a huge pile of mess! Even the fans of the show said that this is the worst adaptation ever! He ought to be ashamed of himself.
0.0,Probably one of the most stupid films I have ever seen. The director Shimalalalalda whatever is a horrible director. His films continue to fail. The story is just so dry and the acting is awful. No more to be said.
0.0,an epic fail in so many ways...
0.0,not impressed at the moment. gave a 5 star rating and now i can't watch my movies. what gives?
1.0,it's better than the show and the legend of Korea is as good as the movie
0.0,Never ever going to lay eyes on another movie from this director
0.0,"Murdered the series. Could have done such a better job, but its understandable cuz no one could duplicate that series in just 2 hours."
0.0,whoever actually likes this film should be shot
0.0,it's insulting the cartoon series.
0.0,"I know acting isn't always about the appearance, it's how the character is brought to life but I was really really looking forward to seeing more ethnic characters. It broke my heart when I saw who was playing Katara. I"
1.0,"good, and fun to watch."
0.0,not the best work. but still worth seeing for fun.
0.0,One of the top 3 worst movies I've ever seen.
0.0,"The Last Airbender is poorly written and acted, and offensive to fans of the animated series."
0.0,I can't believe M. Night Shyamalan can ruined one of the best television show and turned into a disaster
0.0,The greatest cinematic crime ever committed by one man: taking the greatest cartoon series of the last 20 years and turning it into a rushed mess with no heart and soul. Shyamalan should be ashamed of himself.
0.0,"There have been some bad screen adaptations over the years, and I mean REALLY bad ones ('Alone in the Dark', for instance). But rarely is a film version of some other media made in which they get absolutely EVERYTHING wrong. This is one, however."
0.0,IT. FUCKING. SUCKS. BALLS.
1.0,one of the best movies i've ever seen
0.0,Any fan of the cartoon series will be HIGHLY disappointed.
0.0,I never saw the show and I knew this was awful. The acting is some of the most emotionless I've seen along with the special effects.
0.0,terrible dont bother!
0.0,"Worst movie of the year!! Since when does it take a hole stupid dance to bend one drop of water!! And last time I checked, every one wasn't indian!! This is a Chinese series! I want my money back M.Knight shlamanumadingdong!!!"
0.0,"My personal least favourite film of all time, as a die hard fan of the original tv show. A complete trainwreck, both as an adaptation of the original, and as a family movie overall. Nothing to see here, please move on."
1.0,awesome movie wish they would have made another
1.0,We loved it. We had no knowledge of the history behind the film so maybe that's why we liked it so much. It's a family favourite of ours and I hope they make more.
1.0,"The film is visually spectacular. Not brilliant, but delightful story, well told. It's a high-end cartoon. Frankly, I don't get the critics. I can't help but think they are self-complimentary snobs. I look forward to the next installment."
0.0,I don't hate this movie that much but it's nothing like the animated series. The kid who played Ang looked legit enough to be Ang but it just didn't work. I don't hate as much as movies like Dumb and Dumberer and Batman and Robin but still extremely disappointing
1.0,Loved this movie and can't wait for the next one.
0.0,"As a fan of the source material this movie is borderline torturous. Your only hope to make this one out alive is to go into it blind, but let's face it, even then you're still going to hate The Last Airbender."
0.0,An abysmal take on the beloved cartoon.
0.0,gfx were great and love the series but the movie was to fast they could have made alot of more movies but they took a whole season and put it in one movie ..
0.0,The movie does it all wrong. They pronounce the names wrong and the acting is horrible. I give it a full one star due to the flying bison.
0.0,Poorly done movie. Bad writing. Mostly amateurish and stilted acting. Very uncreative CGI and stuntwork. Very mediocre choreography and martial arts.So disappointed to see what Shyamalan has done here.
1.0,It was a fantastic movie to see.
0.0,DisasterTotally unnecessary pointless filmBest left forgotten
0.0,"Wasn't just bad because it didn't do the film justice, but it was just a TERRIBLE movie over-all. Terrible dialogue, erratic pacing, sub-par effects, boring fighting scenes... Everything about it was just... So bad. DO NOT WATCH THIS MOVIE."
0.0,M. Night what ARE YOU DOINGGGG
0.0,My favorite show as a kid! FUUUUUUUUU
0.0,...Merci M. Night Shyalamarde de g?cher aussi horriblement une histoire avec autant de potentiel.
0.0,A horrible film that all but ruins the series
0.0,"My friend's grandmother who's blind in one eye, shot a video of a birthday party that's better than this garbage"
0.0,This was the greatest disappointment of a movie. I had to walk out. Even as an adult I love the cartoon.
1.0,loved it even tho I had never. saw.the tv show.
0.0,Hoping that M. Night will do it justice.
0.0,One of the worst films I have had the displeasure of viewing. (Loved the television series though).
0.0,"Rating: Zero stars"". . .extraordinarily boring and incredibly lame. This is a type of film that should be thrown away and never to be bothered ever again."""
0.0,The show was arguably the greatest animation TV series of all time...and this movie was one of the worst movies of all time. So very dissapointing. Why M. Night? Why? Why so awful?
0.0,Quite a bad move! And what a disappointment to the fans of the original series... Stay away at all cost!
0.0,Thanks you M. Night Shamalamadingdong for ruining my favorite animated TV show of all time
0.0,Grazie a dio non ci sar¨¤ un sequel n¨¨ un prequel ..che cagata!
0.0,"I remembered when people were crowding up in the theatre on opening day and walked out so sad and depressed seeing a shitfest full of bad acting, no script, cheesy dialogue, and rushed season. This is a discrace to the original cartoon on Nickelodeon."
1.0,loved it!!!!i thought it was a good movie.
0.0,probably the worst anime to live action adaptation of all time.
0.0,"I was expecting some great special effects, I received cripplingly bad acting and a ridiculous story. M. Night Shyamalan - Truly awful."
0.0,A completely pathetic copy of the show which is a disgrace
0.0,"I liked the cartoon when I was a kid. I don't remember a lot of it now, but I KNOW this film treated the source material terribly. WHY SHYAMALAN WHY."
0.0,I could write a paper on how awful this film is. And I am not even a huge fan of the source material. SPOILER ALERT: The twist is that this film is secretly awful.
0.0,"The dreadful cast destroys what could have been a decent, fantasy movie."
0.0,the movie was too serious as opposed to the show it was based off of which mixed seriousness and humor. plus they were saying the names wrong.
0.0,Le Dernier Ma?tre de l'Air : Un montage et une mise en sc¨¨ne catastrophiques qui ruinent une id¨¦e de d¨¦part sympathique. Minable.
0.0,"Horribly written, horribly acted, and with iffy special effects. I could nitpick a lot more, but it isn't worth it."
0.0,"I absolutely loved the show, but downright hated this film. On top of the lack of emotion, they left out several major characters that were a major part of the plot in the later series."
0.0,Crap. Even worse than The Storm Warriors (¨¦?¡§¨¦>?II). Possible Razzie nominee.
0.0,"Shyamalan, just stop."
0.0,"A little piece of me just died inside. The cast: Oh God.. The effects: Oh good God..The manuscript: don't get me started. M. Night. Shamalamadingdong, just ruined this for me, and I sincerely hope that we will see a remake at some point."
1.0,thought it followed the carttn very well
0.0,"Oh M.Night you & every terrible director out there should go back to film school. I hope Bryan & Michel ( you know who im talking about) didn't lie & told you ""you did a great job"" because if they did then I wonder how they were able to say such a thing. NO STARS! YOU RUINED AVATAR!"
0.0,"The only explanation I have for this complete trainwreck of a shoddy narrative, is that they were actually trying to make it utterly horrible."
0.0,"As adaptations go, this is up there with the worst"
0.0,"I'm a fan of the cartoon and I have to say that I'm very disappointment of the movie, I wish they would have done a better choice with the cast and the scenes .."
0.0,This is really bad.........
1.0,I thought there was going to be a sequel.
0.0,I'd rather watch Two Girls One Cup.
0.0,an abomination to the tv series
0.0,CURSE THIS MOVIE TO THIS DAY IT DOSENT MATCH THE SHOW DANGIT DANGIT DANGIT!!!!!!!!!!!!!!!!!!!!!!!!!!!!! DX
0.0,"Ruining the mythology, characters and spirit of its source material, The Last Airbender is a depressing experience that is a hopeless waste of not only the viewer's time and money, but the potential this story had."
0.0,What is the saddest of all is the fact that this could have been extremely successful if done correctly.
